X-Position,Y-Position,Width,Height
----- NEW FRAME -----
tensor(93.1702),tensor(319.5863),tensor(31.3856),tensor(39.8467)
tensor(559.4667),tensor(331.8792),tensor(34.0470),tensor(49.5642)
tensor(243.0322),tensor(284.6678),tensor(13.2793),tensor(18.9716)
tensor(461.0919),tensor(288.0856),tensor(16.6619),tensor(23.8765)
----- NEW FRAME -----
tensor(57.6721),tensor(332.1107),tensor(36.2666),tensor(49.6518)
tensor(623.3390),tensor(353.7466),tensor(33.3220),tensor(61.4244)
tensor(483.9585),tensor(292.1470),tensor(16.2484),tensor(26.0541)
tensor(244.7271),tensor(287.5059),tensor(16.1887),tensor(22.0559)
----- NEW FRAME -----
tensor(239.9435),tensor(291.2557),tensor(15.6044),tensor(22.9240)
tensor(10.9973),tensor(351.2418),tensor(21.9946),tensor(62.4058)
tensor(505.3294),tensor(296.9696),tensor(18.5878),tensor(26.5095)
tensor(467.8880),tensor(277.5840),tensor(12.8353),tensor(18.4880)
tensor(25.6798),tensor(261.2890),tensor(8.6036),tensor(12.3599)
----- NEW FRAME -----
tensor(234.9964),tensor(296.6993),tensor(17.4801),tensor(25.1996)
tensor(532.9427),tensor(305.0552),tensor(21.9099),tensor(32.2139)
tensor(482.7706),tensor(281.4732),tensor(12.5332),tensor(18.1501)
----- NEW FRAME -----
tensor(228.1358),tensor(304.0420),tensor(20.8430),tensor(31.2020)
tensor(566.1890),tensor(313.7193),tensor(23.6733),tensor(35.3676)
tensor(307.2303),tensor(279.6674),tensor(12.3060),tensor(17.8760)
tensor(499.2950),tensor(285.6286),tensor(12.6852),tensor(20.0345)
----- NEW FRAME -----
tensor(610.2875),tensor(327.1425),tensor(27.9985),tensor(39.3732)
tensor(217.9343),tensor(313.5883),tensor(22.9866),tensor(34.1424)
tensor(490.3166),tensor(281.7852),tensor(11.4566),tensor(15.5679)
tensor(517.4977),tensor(290.9661),tensor(16.0374),tensor(21.4547)
tensor(309.8070),tensor(284.1483),tensor(12.0987),tensor(17.5181)
----- NEW FRAME -----
tensor(203.0026),tensor(326.0840),tensor(26.6598),tensor(40.1298)
tensor(538.4321),tensor(295.4117),tensor(14.6423),tensor(22.9143)
tensor(311.5641),tensor(287.4290),tensor(12.3861),tensor(21.0775)
tensor(504.4971),tensor(284.7318),tensor(11.3206),tensor(17.9521)
tensor(334.0177),tensor(279.3989),tensor(10.9642),tensor(12.3405)
----- NEW FRAME -----
tensor(180.7754),tensor(343.0728),tensor(31.4256),tensor(47.1897)
tensor(560.2356),tensor(300.7946),tensor(17.5074),tensor(26.8350)
tensor(311.4417),tensor(290.5204),tensor(14.2555),tensor(24.0471)
tensor(336.3428),tensor(281.3503),tensor(9.4595),tensor(14.2178)
tensor(517.6092),tensor(287.6206),tensor(12.8197),tensor(19.4921)
----- NEW FRAME -----
tensor(138.7491),tensor(363.3365),tensor(44.7040),tensor(63.1611)
tensor(578.5887),tensor(301.7710),tensor(18.3755),tensor(27.7046)
tensor(304.9835),tensor(292.1769),tensor(14.4344),tensor(25.5377)
tensor(331.5112),tensor(281.2056),tensor(11.1274),tensor(15.9078)
tensor(525.8008),tensor(286.8821),tensor(13.6370),tensor(21.0482)
----- NEW FRAME -----
tensor(547.8771),tensor(301.1751),tensor(20.4697),tensor(28.6006)
tensor(254.8182),tensor(292.7531),tensor(19.3244),tensor(25.0054)
tensor(254.7054),tensor(285.7178),tensor(20.1904),tensor(39.1077)
tensor(253.6462),tensor(271.3756),tensor(15.7374),tensor(14.4608)
tensor(289.4937),tensor(276.7890),tensor(13.4203),tensor(17.4364)
tensor(490.3483),tensor(284.2863),tensor(13.2066),tensor(19.1044)
----- NEW FRAME -----
tensor(533.6492),tensor(297.9424),tensor(22.0363),tensor(31.0385)
tensor(254.0003),tensor(273.9455),tensor(12.3737),tensor(18.2206)
tensor(210.7127),tensor(290.4457),tensor(19.9407),tensor(31.0587)
tensor(210.4068),tensor(282.0172),tensor(20.5988),tensor(47.6531)
tensor(466.9728),tensor(278.4487),tensor(13.2108),tensor(21.1437)
tensor(148.0602),tensor(262.7908),tensor(10.7371),tensor(13.4741)
----- NEW FRAME -----
tensor(187.3386),tensor(296.1839),tensor(23.7606),tensor(34.2391)
tensor(554.8015),tensor(303.0078),tensor(25.5391),tensor(38.6958)
tensor(241.0677),tensor(272.7110),tensor(14.1123),tensor(22.4467)
tensor(472.6187),tensor(279.3029),tensor(14.3005),tensor(23.0582)
tensor(129.8835),tensor(261.1638),tensor(11.8460),tensor(15.7832)
----- NEW FRAME -----
tensor(152.7429),tensor(304.8517),tensor(27.8129),tensor(39.1741)
tensor(580.9042),tensor(312.7253),tensor(29.1797),tensor(42.3111)
tensor(181.2227),tensor(267.7684),tensor(14.5027),tensor(18.7134)
tensor(224.2611),tensor(275.3401),tensor(16.0392),tensor(26.2548)
tensor(477.0156),tensor(283.7203),tensor(16.0922),tensor(25.5614)
tensor(106.2502),tensor(264.0397),tensor(12.4632),tensor(14.1368)
tensor(419.9376),tensor(274.4204),tensor(13.1512),tensor(18.0679)
tensor(430.1696),tensor(177.5603),tensor(30.2460),tensor(351.3905)
----- NEW FRAME -----
tensor(617.7909),tensor(330.2658),tensor(35.6040),tensor(49.4413)
tensor(104.6138),tensor(322.6946),tensor(36.3943),tensor(46.5541)
tensor(483.5443),tensor(292.0267),tensor(17.4402),tensor(27.2672)
tensor(204.6729),tensor(284.2896),tensor(18.2162),tensor(27.1187)
tensor(80.4454),tensor(270.4302),tensor(12.5187),tensor(14.6290)
tensor(419.1483),tensor(280.4656),tensor(13.2404),tensor(19.7009)
tensor(160.6627),tensor(274.2795),tensor(13.5694),tensor(18.4889)
----- NEW FRAME -----
tensor(34.2803),tensor(348.0172),tensor(47.4555),tensor(63.6819)
tensor(177.6004),tensor(294.5517),tensor(19.7252),tensor(27.7547)
tensor(491.5154),tensor(301.9696),tensor(19.4789),tensor(29.9504)
tensor(417.8390),tensor(287.3196),tensor(13.7792),tensor(22.6484)
tensor(132.8633),tensor(282.0803),tensor(16.1262),tensor(21.4493)
tensor(334.2519),tensor(279.6037),tensor(11.4019),tensor(15.7994)
tensor(3.9506),tensor(25.1484),tensor(7.9013),tensor(13.5303)
----- NEW FRAME -----
tensor(503.8177),tensor(313.1903),tensor(20.8766),tensor(34.5992)
tensor(145.8810),tensor(305.3799),tensor(23.9106),tensor(33.2010)
tensor(102.4533),tensor(289.2159),tensor(19.1967),tensor(22.6132)
tensor(417.2274),tensor(294.9022),tensor(14.0724),tensor(23.8705)
tensor(13.1987),tensor(279.0367),tensor(19.0402),tensor(27.2403)
tensor(326.2437),tensor(285.3380),tensor(12.7681),tensor(17.6426)
----- NEW FRAME -----
tensor(522.8073),tensor(327.2242),tensor(25.5645),tensor(39.1749)
tensor(106.5071),tensor(317.9259),tensor(27.4736),tensor(39.7701)
tensor(418.1821),tensor(303.7818),tensor(16.5597),tensor(26.3027)
tensor(69.2730),tensor(296.1775),tensor(20.5332),tensor(27.0788)
tensor(318.7720),tensor(291.4968),tensor(13.1720),tensor(19.5012)
----- NEW FRAME -----
tensor(549.1445),tensor(342.3033),tensor(30.8186),tensor(45.4044)
tensor(55.4162),tensor(333.8161),tensor(34.7575),tensor(44.7360)
tensor(28.8632),tensor(305.6757),tensor(22.3759),tensor(28.4460)
tensor(421.7178),tensor(312.1240),tensor(19.9003),tensor(31.9586)
tensor(311.4706),tensor(296.5077),tensor(13.8762),tensor(21.4664)
tensor(548.4556),tensor(333.5131),tensor(25.3540),tensor(28.9730)
----- NEW FRAME -----
tensor(580.7798),tensor(358.6713),tensor(38.7712),tensor(55.9592)
tensor(421.7419),tensor(318.6790),tensor(21.2426),tensor(34.1748)
tensor(298.6610),tensor(300.4209),tensor(15.2052),tensor(24.6104)
----- NEW FRAME -----
tensor(417.8704),tensor(318.5315),tensor(23.7991),tensor(37.9211)
tensor(618.6046),tensor(374.9140),tensor(42.7908),tensor(70.1280)
tensor(279.9385),tensor(297.2090),tensor(17.1447),tensor(25.9832)
tensor(180.5924),tensor(290.1854),tensor(15.4851),tensor(19.1140)
----- NEW FRAME -----
tensor(476.1027),tensor(325.0537),tensor(31.4816),tensor(42.5166)
tensor(310.0451),tensor(297.6062),tensor(20.4092),tensor(27.8494)
tensor(203.4293),tensor(287.1410),tensor(16.2774),tensor(21.9271)
----- NEW FRAME -----
tensor(396.0187),tensor(304.3098),tensor(24.2638),tensor(34.7910)
tensor(621.2158),tensor(347.0367),tensor(37.5685),tensor(56.7910)
tensor(275.8167),tensor(291.0121),tensor(17.2478),tensor(21.4396)
----- NEW FRAME -----
tensor(362.3127),tensor(297.4614),tensor(17.2257),tensor(23.5320)
tensor(515.8978),tensor(318.8988),tensor(29.0330),tensor(40.7058)
tensor(9.8659),tensor(344.5996),tensor(19.7318),tensor(54.3881)
----- NEW FRAME -----
tensor(30.3349),tensor(366.2990),tensor(48.6252),tensor(73.0413)
tensor(444.0669),tensor(307.0865),tensor(23.4455),tensor(32.1250)
tensor(315.3951),tensor(296.5085),tensor(16.2815),tensor(20.8945)
----- NEW FRAME -----
tensor(529.6931),tensor(319.2725),tensor(27.2117),tensor(39.0608)
tensor(30.4512),tensor(386.3451),tensor(38.5691),tensor(59.8463)
tensor(8.0397),tensor(329.8003),tensor(16.0794),tensor(46.6248)
tensor(370.7686),tensor(300.5235),tensor(17.1778),tensor(25.4800)
tensor(259.2562),tensor(289.3744),tensor(15.4128),tensor(22.9805)
tensor(226.7390),tensor(45.6491),tensor(9.5300),tensor(7.1447)
----- NEW FRAME -----
tensor(613.2435),tensor(332.1876),tensor(36.5574),tensor(48.5739)
tensor(412.9265),tensor(307.0202),tensor(20.2445),tensor(30.5949)
tensor(287.2700),tensor(293.9076),tensor(16.5966),tensor(24.7554)
----- NEW FRAME -----
tensor(433.9213),tensor(314.1550),tensor(21.8906),tensor(36.5068)
tensor(292.3705),tensor(297.2387),tensor(18.2102),tensor(26.9330)
tensor(181.3869),tensor(290.8288),tensor(16.6157),tensor(24.5942)
----- NEW FRAME -----
tensor(408.3049),tensor(323.4799),tensor(25.7933),tensor(40.8743)
tensor(251.5601),tensor(303.1849),tensor(19.9608),tensor(29.1169)
tensor(241.2774),tensor(36.9452),tensor(11.6915),tensor(10.2162)
----- NEW FRAME -----
tensor(385.6137),tensor(332.7018),tensor(29.2137),tensor(46.6240)
tensor(206.8101),tensor(308.5799),tensor(23.4590),tensor(34.0732)
tensor(208.1100),tensor(27.8012),tensor(12.5255),tensor(15.4667)
tensor(69.7422),tensor(299.0713),tensor(20.4365),tensor(29.8517)
----- NEW FRAME -----
tensor(216.6789),tensor(317.8165),tensor(26.1053),tensor(38.7527)
tensor(432.3645),tensor(349.9235),tensor(35.6110),tensor(57.3779)
tensor(68.1475),tensor(305.3470),tensor(23.2251),tensor(33.9802)
tensor(217.0475),tensor(25.8064),tensor(14.3652),tensor(17.4393)
----- NEW FRAME -----
tensor(301.1959),tensor(325.8570),tensor(27.8417),tensor(42.5673)
tensor(143.8066),tensor(308.5682),tensor(23.3841),tensor(36.1755)
tensor(592.9224),tensor(384.6040),tensor(49.7740),tensor(69.6353)
tensor(285.9500),tensor(28.4339),tensor(16.9181),tensor(17.0309)
----- NEW FRAME -----
tensor(222.4264),tensor(312.1400),tensor(25.0370),tensor(37.8663)
tensor(405.1810),tensor(342.0767),tensor(35.8754),tensor(51.2852)
tensor(359.6924),tensor(24.8168),tensor(14.5134),tensor(12.8610)
----- NEW FRAME -----
tensor(310.5092),tensor(320.6813),tensor(24.6935),tensor(42.6879)
tensor(559.2701),tensor(372.6300),tensor(47.6125),tensor(70.8677)
tensor(165.0552),tensor(295.8076),tensor(18.0929),tensor(24.6100)
----- NEW FRAME -----
tensor(415.1603),tensor(336.5377),tensor(34.4121),tensor(49.0812)
tensor(244.8011),tensor(299.5708),tensor(18.7219),tensor(26.9683)
----- NEW FRAME -----
tensor(570.0564),tensor(364.9236),tensor(45.5048),tensor(58.2068)
tensor(330.4739),tensor(304.8092),tensor(20.8708),tensor(29.7842)
----- NEW FRAME -----
tensor(434.7913),tensor(315.6395),tensor(26.7552),tensor(34.8300)
----- NEW FRAME -----
tensor(14.2260),tensor(349.2562),tensor(28.4519),tensor(58.2914)
tensor(538.5713),tensor(330.1954),tensor(31.7194),tensor(46.4570)
tensor(137.1389),tensor(293.0040),tensor(16.3956),tensor(24.0487)
tensor(370.1680),tensor(291.0699),tensor(13.4294),tensor(17.6573)
----- NEW FRAME -----
tensor(612.1514),tensor(349.0269),tensor(38.8354),tensor(56.2487)
tensor(395.2120),tensor(294.7603),tensor(14.1499),tensor(22.3110)
tensor(142.7234),tensor(297.5603),tensor(18.5078),tensor(26.1610)
tensor(517.7971),tensor(170.2566),tensor(26.4968),tensor(37.0373)
----- NEW FRAME -----
tensor(125.2830),tensor(302.5141),tensor(20.8453),tensor(28.2356)
tensor(404.3542),tensor(298.3804),tensor(16.4147),tensor(23.3813)
tensor(523.2653),tensor(172.0547),tensor(33.9293),tensor(45.6433)
----- NEW FRAME -----
tensor(88.4278),tensor(308.7007),tensor(23.3754),tensor(33.9971)
tensor(404.9758),tensor(303.0869),tensor(19.0070),tensor(28.5311)
----- NEW FRAME -----
tensor(400.9016),tensor(307.8289),tensor(19.8464),tensor(32.1504)
tensor(38.8338),tensor(316.2130),tensor(29.6168),tensor(38.2014)
----- NEW FRAME -----
tensor(404.8670),tensor(315.9954),tensor(22.9362),tensor(33.8790)
----- NEW FRAME -----
tensor(418.6086),tensor(325.2884),tensor(27.6293),tensor(41.9697)
----- NEW FRAME -----
tensor(457.7217),tensor(339.3218),tensor(34.4078),tensor(50.5767)
tensor(80.7771),tensor(294.5952),tensor(16.9249),tensor(24.6654)
----- NEW FRAME -----
tensor(547.8689),tensor(364.6460),tensor(46.8745),tensor(62.2526)
----- NEW FRAME -----
----- NEW FRAME -----
tensor(550.6721),tensor(308.4731),tensor(25.5459),tensor(37.3428)
tensor(219.0689),tensor(304.2548),tensor(20.5933),tensor(31.2168)
----- NEW FRAME -----
tensor(618.0536),tensor(322.6669),tensor(28.1216),tensor(38.6600)
tensor(232.8918),tensor(312.2376),tensor(22.9062),tensor(35.9372)
tensor(509.1276),tensor(287.7627),tensor(14.7285),tensor(21.7853)
----- NEW FRAME -----
tensor(223.4518),tensor(321.9029),tensor(25.4985),tensor(38.7145)
tensor(529.4298),tensor(291.7647),tensor(15.6863),tensor(24.0640)
----- NEW FRAME -----
tensor(204.9897),tensor(333.2890),tensor(29.6985),tensor(42.9767)
tensor(282.9399),tensor(289.0342),tensor(15.2435),tensor(23.3708)
tensor(544.5538),tensor(296.2094),tensor(16.1154),tensor(22.1133)
----- NEW FRAME -----
tensor(147.2102),tensor(350.0430),tensor(42.3058),tensor(57.5737)
tensor(534.6171),tensor(298.0030),tensor(18.1223),tensor(26.3253)
----- NEW FRAME -----
tensor(57.1427),tensor(373.1195),tensor(49.1718),tensor(72.8333)
tensor(515.8416),tensor(299.3231),tensor(17.8495),tensor(30.2101)
tensor(216.4380),tensor(295.4985),tensor(16.1349),tensor(26.2043)
tensor(412.7610),tensor(282.8740),tensor(12.9787),tensor(20.4567)
tensor(216.1022),tensor(287.2641),tensor(17.1724),tensor(42.2782)
----- NEW FRAME -----
tensor(524.8549),tensor(300.5093),tensor(20.6899),tensor(33.4963)
tensor(411.0468),tensor(281.7184),tensor(12.7358),tensor(20.7636)
tensor(198.0313),tensor(292.1033),tensor(21.2013),tensor(39.6360)
----- NEW FRAME -----
tensor(176.1577),tensor(294.5337),tensor(22.5975),tensor(44.1880)
tensor(536.8209),tensor(304.8922),tensor(23.3738),tensor(36.9409)
tensor(409.8341),tensor(282.4406),tensor(13.1066),tensor(20.9612)
----- NEW FRAME -----
tensor(552.1149),tensor(308.1994),tensor(24.3970),tensor(41.8511)
tensor(151.7525),tensor(292.5316),tensor(29.2703),tensor(41.7223)
tensor(150.2145),tensor(301.6884),tensor(26.9557),tensor(42.3851)
tensor(157.2327),tensor(282.5284),tensor(17.5206),tensor(22.0690)
tensor(407.8900),tensor(282.9914),tensor(13.9204),tensor(22.6150)
----- NEW FRAME -----
tensor(572.5779),tensor(314.5526),tensor(28.1514),tensor(47.8176)
tensor(115.7404),tensor(313.4872),tensor(29.2410),tensor(43.2699)
tensor(135.9122),tensor(286.2734),tensor(16.6228),tensor(25.2282)
tensor(406.6122),tensor(286.3926),tensor(15.3087),tensor(25.8468)
----- NEW FRAME -----
tensor(598.1343),tensor(328.4450),tensor(32.4763),tensor(50.6693)
tensor(72.2874),tensor(325.4466),tensor(33.4447),tensor(48.2065)
tensor(109.8051),tensor(290.2560),tensor(20.4181),tensor(28.5045)
tensor(404.8458),tensor(289.8346),tensor(17.6815),tensor(27.7935)
tensor(325.2019),tensor(279.1155),tensor(12.6882),tensor(20.5747)
tensor(54.4336),tensor(280.5288),tensor(17.1947),tensor(19.9915)
----- NEW FRAME -----
tensor(17.9373),tensor(342.0977),tensor(35.8746),tensor(56.3232)
tensor(77.8371),tensor(297.2719),tensor(21.3045),tensor(29.2212)
tensor(403.4077),tensor(293.5802),tensor(16.4733),tensor(28.5505)
tensor(626.9393),tensor(341.9754),tensor(26.1215),tensor(54.7339)
tensor(23.6900),tensor(284.6945),tensor(16.9687),tensor(21.1525)
tensor(317.0206),tensor(282.3950),tensor(14.4979),tensor(21.4861)
----- NEW FRAME -----
tensor(401.4658),tensor(299.0994),tensor(18.6924),tensor(30.1984)
tensor(38.6090),tensor(305.2130),tensor(23.7845),tensor(32.7391)
tensor(308.0713),tensor(287.1498),tensor(14.2417),tensor(22.5023)
----- NEW FRAME -----
tensor(397.2587),tensor(305.2075),tensor(21.1661),tensor(35.0220)
tensor(295.1967),tensor(290.0914),tensor(15.1523),tensor(26.2928)
----- NEW FRAME -----
tensor(395.6282),tensor(311.9114),tensor(22.1793),tensor(38.1986)
tensor(283.3192),tensor(294.0467),tensor(15.8881),tensor(27.2349)
----- NEW FRAME -----
tensor(394.3901),tensor(321.4327),tensor(25.8714),tensor(42.9178)
tensor(270.4316),tensor(298.4706),tensor(18.3761),tensor(30.3608)
----- NEW FRAME -----
tensor(416.7989),tensor(330.8907),tensor(30.6201),tensor(47.6727)
tensor(275.9556),tensor(303.9702),tensor(20.1436),tensor(32.0281)
tensor(136.4355),tensor(289.8221),tensor(15.4670),tensor(25.9203)
----- NEW FRAME -----
tensor(304.4415),tensor(310.0184),tensor(21.6985),tensor(35.5078)
tensor(475.9852),tensor(346.4388),tensor(38.3063),tensor(54.1658)
tensor(156.6253),tensor(292.7304),tensor(16.2186),tensor(27.2316)
----- NEW FRAME -----
tensor(557.0425),tensor(371.1258),tensor(50.5778),tensor(69.1404)
tensor(337.0242),tensor(317.6555),tensor(24.7384),tensor(40.1184)
tensor(177.7803),tensor(297.8853),tensor(17.4400),tensor(28.7092)
tensor(73.7312),tensor(289.7919),tensor(14.2446),tensor(23.8091)
----- NEW FRAME -----
tensor(374.5272),tensor(327.5433),tensor(27.5886),tensor(44.2380)
tensor(198.9185),tensor(299.6251),tensor(18.6260),tensor(27.8666)
tensor(92.5023),tensor(291.3096),tensor(16.7110),tensor(25.3654)
----- NEW FRAME -----
tensor(422.4922),tensor(340.0897),tensor(34.1044),tensor(51.9108)
tensor(220.6492),tensor(304.1434),tensor(20.5643),tensor(31.0959)
tensor(4.6627),tensor(287.5291),tensor(9.3254),tensor(22.4087)
----- NEW FRAME -----
tensor(486.1395),tensor(360.8907),tensor(44.7249),tensor(65.2611)
tensor(19.1021),tensor(290.4634),tensor(16.0864),tensor(25.1996)
tensor(129.6591),tensor(295.8366),tensor(17.6117),tensor(26.4948)
tensor(244.9138),tensor(308.6028),tensor(22.4197),tensor(35.3753)
----- NEW FRAME -----
tensor(269.8231),tensor(316.4828),tensor(23.6567),tensor(37.1112)
tensor(572.1810),tensor(390.7308),tensor(50.2152),tensor(75.8639)
tensor(148.8545),tensor(299.7507),tensor(19.7370),tensor(28.3016)
tensor(36.0683),tensor(293.3582),tensor(17.5160),tensor(25.1440)
----- NEW FRAME -----
tensor(318.4692),tensor(325.0874),tensor(27.7483),tensor(40.4855)
tensor(188.2218),tensor(303.7434),tensor(20.3387),tensor(30.4616)
----- NEW FRAME -----
tensor(403.3204),tensor(337.6081),tensor(32.2465),tensor(50.1484)
tensor(253.1417),tensor(306.1614),tensor(22.0656),tensor(32.2425)
----- NEW FRAME -----
tensor(519.6228),tensor(357.0552),tensor(41.9431),tensor(60.4768)
tensor(323.8247),tensor(310.2831),tensor(23.5551),tensor(37.5911)
----- NEW FRAME -----
tensor(398.1427),tensor(317.0378),tensor(26.1675),tensor(38.9272)
tensor(262.9474),tensor(298.4893),tensor(19.8050),tensor(30.2047)
tensor(147.1382),tensor(284.9216),tensor(16.4938),tensor(25.7069)
----- NEW FRAME -----
tensor(486.9573),tensor(330.0313),tensor(33.3516),tensor(45.9492)
tensor(324.8934),tensor(302.9456),tensor(21.8303),tensor(32.0479)
----- NEW FRAME -----
tensor(576.2743),tensor(349.9111),tensor(37.1016),tensor(55.9987)
tensor(238.4563),tensor(291.0880),tensor(16.7385),tensor(27.0090)
tensor(371.4734),tensor(311.3258),tensor(22.2970),tensor(36.5524)
----- NEW FRAME -----
tensor(625.8867),tensor(372.7984),tensor(28.2266),tensor(63.7231)
tensor(380.8358),tensor(322.0951),tensor(24.7742),tensor(41.2987)
tensor(234.3278),tensor(296.6520),tensor(16.7833),tensor(27.3769)
tensor(115.3975),tensor(278.5438),tensor(12.6042),tensor(19.2387)
----- NEW FRAME -----
tensor(224.5706),tensor(302.8999),tensor(19.3301),tensor(29.8737)
tensor(389.2289),tensor(333.5935),tensor(28.5656),tensor(42.9766)
tensor(100.2601),tensor(278.4605),tensor(16.6122),tensor(26.4348)
----- NEW FRAME -----
tensor(400.1082),tensor(345.8268),tensor(33.1044),tensor(50.5678)
tensor(214.2895),tensor(309.8165),tensor(20.9632),tensor(34.6545)
tensor(89.0939),tensor(281.4050),tensor(14.2094),tensor(27.4600)
----- NEW FRAME -----
tensor(198.7489),tensor(314.6207),tensor(23.9149),tensor(36.4674)
tensor(414.3097),tensor(354.7278),tensor(26.0878),tensor(38.6208)
----- NEW FRAME -----
tensor(190.6552),tensor(320.2523),tensor(26.2108),tensor(41.6950)
tensor(57.2866),tensor(286.6671),tensor(15.9455),tensor(22.0483)
----- NEW FRAME -----
tensor(253.2849),tensor(328.7275),tensor(30.1191),tensor(50.1176)
